"x","y"
1920,7114.1
1921,7034.3
1922,6942.9
1923,6840.8
1924,6764.6
1925,6842.8
1926,6918.8
1927,6845.5
1928,6920.2
1929,7037.6
1930,6953.5
1931,6877.9
1932,6809.6
1933,6889.3
1934,6978.8
1935,7050.1
1936,6966.2
1937,7037.6
1938,7127.8
1939,7215
1940,7133
1941,7054
1942,6982.8
1943,6912.1
1944,6999.3
1945,7074.3
1946,6992.1
1947,6908.8
1948,6996
1949,7069.1
1950,6992.1
1951,7067.8
1952,6994
1953,6877.9
1954,6950.2
1955,7042.2
1956,6949.6
1957,7039.6
1958,7141.4
1959,7064.5
1960,7150.5
1961,7077
1962,6982.1
1963,7078.3
1964,7155
1965,7083.5
1966,7156.3
1967,7066.5
1968,6986.1
1969,7057.3
1970,7131.7
1971,7211.7
1972,7138.2
1973,7058
1974,6987.4
1975,7070.4
1976,6994
1977,7077.6
1978,6993.4
1979,6922.2
1980,6998
1981,6912.1
1982,6842.8
1983,6924.2
1984,6995.4
1985,7071.1
1986,6992.7
1987,6918.2
1988,6847.5
1989,6919.5
1990,6823.8
1991,6904.1
1992,6832
1993,6908.8
1994,6978.8
1995,7051.4
1996,6976.1
1997,7055.3
1998,6985.4
1999,6908.1
2000,6814.3
2001,6743.3
2002,6843.5
2003,6917.5
2004,6995.4
2005,6918.8
2006,6837.4
2007,6762.5
2008,6834.7
2009,6765.9
2010,6691.6
2011,6767.3
2012,6847.5
2013,6773.5
2014,6857
2015,6939.6
2016,7013.2
2017,6936.2
2018,6867.1
2019,6796.6
2020,6879.9
2021,6806.9
2022,6879.9
2023,6951.6
2024,6861.1
2025,6780.3
2026,6713
2027,6637.4
2028,6704.8
2029,6786.4
2030,6894
2031,6986.8
2032,7084.2
2033,7159.6
2034,7249.5
2035,7330.8
2036,7422.4
2037,7344.1
2038,7428.7
2039,7506.8
2040,7410.6
2041,7488.3
2042,7411.8
2043,7495.1
2044,7412.5
2045,7488.9
2046,7574.9
2047,7499.4
2048,7419.9
2049,7495.7
2050,7575.5
2051,7485.8
2052,7386.8
2053,7255.9
2054,7159.6
2055,7054.7
2056,6942.2
2057,7141.4
2058,7237.4
2059,7320.1
2060,7428.7
2061,7504.9
2062,7583.5
2063,7505.6
2064,7587.1
2065,7501.2
2066,7355.4
2067,7173.8
2068,7020.5
2069,6858.4
2070,6999.3
2071,7124.6
2072,7236.7
2073,7330.2
2074,7420.6
2075,7524
2076,7436.8
2077,7519.1
2078,7607.3
2079,7525.3
2080,7604.8
2081,7498.1
2082,7584.1
2083,7501.2
2084,7583.5
2085,7669.1
2086,7590.8
2087,7498.1
2088,7595.1
2089,7677.5
2090,7596.3
2091,7676.9
2092,7587.8
2093,7667.9
2094,7589.6
2095,7513.6
2096,7613.9
2097,7535.7
2098,7446.7
2099,7357.3
2100,7273.7
2101,7200.8
2102,7127.2
2103,7202.8
2104,7299.2
2105,7393.1
2106,7475.9
2107,7394.9
2108,7313.1
2109,7396.2
2110,7322.6
2111,7243.8
2112,7322
2113,7232.3
2114,7313.1
2115,7234.2
2116,7337.8
2117,7423.1
2118,7347.2
2119,7263.6
2120,7356.7
2121,7271.8
2122,7361.7
2123,7279.5
2124,7359.2
2125,7283.9
2126,7360.4
2127,7285.2
2128,7369.2
2129,7272.5
2130,7188
2131,7262.9
2132,7344.1
2133,7429.3
2134,7354.1
2135,7270.6
2136,7144.7
2137,7229.1
2138,7308.7
2139,7398.7
2140,7323.9
2141,7242.5
2142,7316.3
2143,7236.7
2144,7311.8
2145,7387.4
2146,7464.7
2147,7384.3
2148,7464.7
2149,7381.8
2150,7294.1
2151,7370.5
2152,7452.3
2153,7376.1
2154,7474
2155,7567.6
2156,7649.7
2157,7546.2
2158,7469.1
2159,7383.7
2160,7308.7
2161,7223.3
2162,7313.7
2163,7414.9
2164,7335.2
2165,7235.5
2166,7157.6
2167,7082.8
2168,7011.9
2169,6906.8
2170,6982.8
2171,7070.4
2172,7149.9
2173,7067.1
2174,6994
2175,6911.5
2176,6997.4
2177,7092.6
2178,7011.9
2179,6935.5
2180,7018.5
2181,6890.7
2182,6814.3
2183,6884
2184,6976.1
2185,7058
2186,7145.3
2187,7238
2188,7166
2189,7261
2190,7335.2
2191,7254
2192,7337.8
2193,7256.5
2194,7330.2
2195,7255.9
2196,7175.1
2197,7089.4
2198,7177.6
2199,7265.5
2200,7181.5
2201,7097.2
2202,7023.1
2203,7116.8
2204,7189.2
2205,7109.6
2206,7191.8
2207,7266.7
2208,7177.6
2209,7082.8
2210,7173.8
2211,7259.7
2212,7175.1
2213,7268.7
2214,7182.8
2215,7098.5
2216,6969.5
2217,6749.5
2218,6661.8
2219,6781
2220,6925.5
2221,6996
2222,7108.9
2223,7037.6
2224,6964.2
2225,6892
2226,6979.5
2227,6890
2228,6962.9
2229,7035
2230,6959.5
2231,6888
2232,6970.8
2233,7052.1
2234,7137.5
2235,7009.9
2236,6931.5
2237,7002.6
2238,6924.2
2239,6844.2
2240,6750.2
2241,6840.1
2242,6914.8
2243,6985.4
2244,7078.3
2245,7002
2246,7073.7
2247,6988.7
2248,7080.9
2249,7005.9
2250,6899.4
2251,6972.2
2252,6895.4
2253,6976.8
2254,6907.5
2255,6982.8
2256,7057.3
2257,6976.8
2258,6902.8
2259,6832
2260,6908.1
2261,6830.6
2262,6757.7
2263,6858.4
2264,6928.2
2265,6856.3
2266,6957.5
2267,7035.6
2268,7129.8
2269,7208.5
2270,7342.2
2271,7464.7
2272,7555.4
2273,7479.6
2274,7402.5
2275,7479
2276,7399.9
2277,7490.7
2278,7577.4
2279,7492
2280,7573.1
2281,7493.2
2282,7410
2283,7492
2284,7570.7
2285,7489.5
2286,7574.3
2287,7467.2
2288,7549.2
2289,7643.7
2290,7538.8
2291,7439.3
2292,7356
2293,7433.7
2294,7525.9
2295,7449.2
2296,7530.2
2297,7439.9
2298,7362.9
2299,7451.7
2300,7538.2
2301,7627.3
2302,7548.6
2303,7469.1
2304,7547.4
2305,7457.3
2306,7381.8
2307,7469.7
2308,7563.3
2309,7647.3
2310,7725.6
2311,7648.5
2312,7560.9
2313,7651.6
2314,7730.4
2315,7647.9
2316,7564.5
2317,7641.3
2318,7548.6
2319,7438
2320,7536.9
2321,7618.8
2322,7539.4
2323,7627.3
2324,7541.9
2325,7444.2
2326,7554.1
2327,7660.6
2328,7583.5
2329,7492.6
2330,7403.7
2331,7320.7
2332,7432.4
2333,7569.4
2334,7493.8
2335,7579.2
2336,7479.6
2337,7579.8
2338,7496.9
2339,7578.6
2340,7487
2341,7563.9
2342,7487
2343,7405
2344,7278.8
2345,7187.3
2346,7105.7
2347,7017.8
2348,7105
2349,7182.8
2350,7257.8
2351,7166
2352,7065.2
2353,7173.8
2354,7252.7
2355,7346.6
2356,7272.5
2357,7354.1
2358,7277.6
2359,7369.2
2360,7292.2
2361,7383.7
2362,7287.7
2363,7373.6
2364,7299.8
2365,7376.1
2366,7271.2
2367,7363.6
2368,7441.7
2369,7367.3
2370,7460.4
2371,7549.2
2372,7467.8
2373,7322.6
2374,7220.1
2375,7114.8
2376,6940.9
2377,6859
2378,7052.1
2379,7126.5
2380,7200.2
2381,7280.1
2382,7357.9
2383,7277.6
2384,7180.9
2385,7261
2386,7179.6
2387,7065.2
2388,6946.9
2389,6840.1
2390,6767.3
2391,6881.9
2392,6952.2
2393,7025.7
2394,7108.9
2395,7257.8
2396,7333.3
2397,7417.4
2398,7493.2
2399,7414.3
2400,7333.3
2401,7414.3
2402,7323.9
2403,7413.1
2404,7337.1
2405,7412.5
2406,7500
2407,7191.8
2408,7119.4
2409,7194.4
2410,7272.5
2411,7362.3
2412,7455.4
2413,7372.4
2414,7462.9
2415,7378.6
2416,7462.9
2417,7386.2
2418,7310.6
2419,7384.9
2420,7480.8
2421,7403.1
2422,7325.8
2423,7232.9
2424,7308.7
2425,7406.2
2426,7325.8
2427,7242.5
2428,7318.8
2429,7413.7
2430,7334
2431,7413.7
2432,7493.2
2433,7391.8
2434,7317.5
2435,7230.3
2436,7314.4
2437,7398.7
2438,7321.3
2439,7396.8
2440,7321.3
2441,7245
2442,7358.5
2443,7437.4
2444,7335.9
2445,7201.5
2446,7114.1
2447,7210.5
2448,7296
2449,7391.2
2450,7308.7
2451,7216.2
2452,7139.5
2453,7239.9
2454,7336.5
2455,7419.3
2456,7500
2457,7421.8
2458,7337.8
2459,7258.5
2460,7133.6
2461,7044.2
2462,6973.5
2463,7047.5
2464,7121.3
2465,7029.7
2466,7122.6
2467,7223.9
2468,7146
2469,7057.3
2470,7158.9
2471,7073.7
2472,7146
2473,7236.7
2474,7312.5
2475,7235.5
2476,7157
2477,7248.9
2478,7174.4
2479,7079.6
2480,7162.8
2481,7241.2
2482,7324.5
2483,7202.1
2484,7098.5
2485,7185.4
2486,7102.4
2487,7178.9
2488,7099.2
2489,7180.9
2490,7275.7
2491,7197.6
2492,7273.7
2493,7196.3
2494,7114.8
2495,7199.5
2496,7114.1
2497,7031.7
2498,7112.8
2499,7036.9
2500,7113.5
2501,7038.9
2502,6965.5
2503,7036.9
2504,7113.5
2505,7188.6
2506,7116.1
2507,7035.6
2508,7112.8
2509,7222
2510,7140.1
2511,7066.5
2512,6992.1
2513,7085.5
2514,7166
2515,7082.8
2516,7009.3
2517,7088.1
2518,7164.7
2519,7083.5
2520,7005.9
2521,7077.6
2522,6986.1
2523,7078.9
2524,7005.3
2525,7082.2
2526,7160.9
2527,7080.2
2528,6998
2529,6918.8
2530,6823.8
2531,6753.6
2532,6682.6
2533,6755.7
2534,6842.8
2535,6924.9
2536,7005.3
2537,7084.2
2538,7210.5
2539,7332.7
2540,7466.6
2541,7571.3
2542,7648.5
2543,7567.6
2544,7491.4
2545,7567.6
2546,7657
2547,7568.2
2548,7490.1
2549,7572.5
2550,7470.9
2551,7552.3
2552,7643.7
2553,7557.2
2554,7479.6
2555,7565.1
2556,7448
2557,7309.3
2558,7408.7
2559,7489.5
2560,7397.4
2561,7483.3
2562,7399.9
2563,7482.7
2564,7585.9
2565,7498.1
2566,7577.4
2567,7488.9
2568,7565.1
2569,7488.3
2570,7406.8
2571,7501.2
2572,7583.5
2573,7661.2
2574,7581.7
2575,7678.7
2576,7584.7
2577,7497.5
2578,7576.8
2579,7656.4
2580,7577.4
2581,7482.1
2582,7576.8
2583,7663.6
2584,7741.2
2585,7646.1
2586,7570
2587,7493.8
2588,7417.4
2589,7501.2
2590,7578
2591,7660.6
2592,7572.5
2593,7477.1
2594,7357.3
2595,7255.9
2596,7155
2597,7071.1
2598,6989.4
2599,6919.5
2600,6997.4
2601,7090.7
2602,7164.7
2603,7259.1
2604,7338.4
2605,7423.1
2606,7345.3
2607,7264.8
2608,7344.7
2609,7425.6
2610,7502.5
2611,7589.6
2612,7501.9
2613,7415.6
2614,7333.3
2615,7260.4
2616,7345.9
2617,7435.5
2618,7360.4
2619,7283.3
2620,7376.1
2621,7459.1
2622,7379.3
2623,7304.9
2624,7382.4
2625,7300.4
2626,7207.2
2627,7284.6
2628,7198.3
2629,7278.2
2630,7381.2
2631,7488.3
2632,7412.5
2633,7323.9
2634,7399.9
2635,7322
2636,7398.7
2637,7318.8
2638,7238.7
2639,7312.5
2640,7398.7
2641,7323.2
2642,7247
2643,7322
2644,7235.5
2645,7320.1
2646,7396.8
2647,7320.1
2648,7238
2649,7319.4
2650,7396.2
2651,7322
2652,7396.8
2653,7313.1
2654,7195
2655,7288.4
2656,7374.9
2657,7451.7
2658,7369.9
2659,7451.1
2660,7363.6
2661,7286.5
2662,7363.6
2663,7285.2
2664,7367.3
2665,7272.5
2666,7345.9
2667,7420.6
2668,7500
2669,7411.2
2670,7315.6
2671,7239.9
2672,7146.6
2673,7073.7
2674,6996
2675,6924.9
2676,6996
2677,7067.8
2678,7152.4
2679,7280.1
2680,7196.3
2681,7087.4
2682,6994.7
2683,6894
2684,6964.9
2685,7068.4
2686,7158.9
2687,7052.7
2688,6936.9
2689,7011.2
2690,7140.8
2691,7279.5
2692,7187.3
2693,7111.5
2694,7198.9
2695,7273.7
2696,7196.3
2697,7109.6
2698,7028.4
2699,7110.2
2700,7184.7
2701,7261
2702,7166
2703,7249.5
2704,7171.8
2705,7071.7
2706,7000.7
2707,7084.2
2708,7156.3
2709,7238.7
2710,7120.7
2711,7013.2
2712,6924.2
2713,6824.5
2714,6731.6
2715,6815
2716,6884.6
2717,6964.9
2718,7036.9
2719,7114.1
2720,7197
2721,7113.5
2722,7037.6
2723,7128.5
2724,7203.4
2725,7131.7
2726,7059.3
2727,6969.5
2728,7065.2
2729,7139.5
2730,7058.6
2731,7138.2
2732,7063.2
2733,6986.1
2734,6910.8
2735,6986.1
2736,7061.9
2737,7136.9
2738,7047.5
2739,6969.5
2740,7041.5
2741,7113.5
2742,7036.9
2743,6966.2
2744,7036.9
2745,6957.5
2746,6873.2
2747,6948.2
2748,7023.1
2749,6943.6
2750,7029
2751,6940.2
2752,6869.1
2753,6969.5
2754,7048.8
2755,6964.9
2756,6892.7
2757,6823.8
2758,6717.2
2759,6820.4
2760,6893.4
2761,6972.8
2762,7061.9
2763,7144
2764,7071.7
2765,6967.5
2766,6886.6
2767,6971.5
2768,7054
2769,6969.5
2770,6873.2
2771,6960.2
2772,7035
2773,6889.3
2774,6960.9
2775,7042.2
2776,6898.7
2777,6801.4
2778,6877.9
2779,6948.2
2780,6877.2
2781,6796
2782,6722
2783,6652.1
2784,6733.7
2785,6810.3
2786,6884
2787,7030.4
2788,7120.7
2789,7200.8
2790,7273.7
2791,7354.1
2792,7429.3
2793,7514.2
2794,7614.6
2795,7701
2796,7791.9
2797,7711.2
2798,7627.9
2799,7546.8
2800,7624.3
2801,7539.4
2802,7460.4
2803,7573.7
2804,7664.9
2805,7756.1
2806,7666.7
2807,7588.4
2808,7506.2
2809,7599.3
2810,7676.3
2811,7754.9
2812,7669.7
2813,7590.2
2814,7681.1
2815,7593.9
2816,7512.3
2817,7422.4
2818,7530.8
2819,7624.3
2820,7704.6
2821,7616.4
2822,7538.8
2823,7617
2824,7523.4
2825,7436.8
2826,7311.8
2827,7222.6
2828,7304.2
2829,7405.6
2830,7323.2
2831,7197
2832,7111.5
2833,7015.9
2834,6910.8
2835,6986.1
2836,7086.1
2837,7225.9
2838,7360.4
2839,7451.1
2840,7527.1
2841,7613.3
2842,7696.8
2843,7610.9
2844,7522.8
2845,7604.2
2846,7689
2847,7612.7
2848,7707.6
2849,7627.3
2850,7723.8
2851,7641.3
2852,7725
2853,7641.3
2854,7724.4
2855,7818.5
2856,7735.8
2857,7655.8
2858,7754.9
2859,7667.3
2860,7590.2
2861,7670.3
2862,7590.8
2863,7684.2
2864,7604.2
2865,7509.3
2866,7416.8
2867,7337.1
2868,7420.6
2869,7336.5
2870,7429.9
2871,7334
2872,7260.4
2873,7164.1
2874,7075
2875,7156.3
2876,7238
2877,7164.7
2878,7090
2879,7203.4
2880,7276.9
2881,7196.3
2882,7123.9
2883,7197.6
2884,7117.4
2885,7015.9
2886,7101.1
2887,7017.8
2888,7114.8
2889,7198.9
2890,7107.6
2891,6986.8
2892,7068.4
2893,7186
2894,7285.2
2895,7213
2896,7123.3
2897,7036.9
2898,7109.6
2899,7038.3
2900,6962.2
2901,7036.3
2902,6958.9
2903,6886.6
2904,6958.2
2905,7038.3
2906,7123.9
2907,7046.8
2908,6962.9
2909,6881.3
2910,6805.5
2911,6719.2
2912,6651.4
2913,6584.9
2914,6663.2
2915,6735.1
2916,6870.5
2917,6940.2
2918,7014.5
2919,7147.9
2920,7225.2
2921,7308
2922,7232.9
2923,7315
2924,7402.5
2925,7327
2926,7249.5
2927,7173.1
2928,7254.6
2929,7334.6
2930,7257.8
2931,7358.5
2932,7441.1
2933,7367.3
2934,7289.6
2935,7216.2
2936,7126.5
2937,7238
2938,7315
2939,7391.2
2940,7279.5
2941,7363.6
2942,7456.7
2943,7357.3
2944,7432.4
2945,7358.5
2946,7271.2
2947,7351.6
2948,7436.1
2949,7353.5
2950,7428.7
2951,7321.3
2952,7405.6
2953,7327.6
2954,7241.9
2955,7169.9
2956,7242.5
2957,7318.8
2958,7399.3
2959,7488.3
2960,7565.1
2961,7485.8
2962,7388.7
2963,7293.5
2964,7404.3
2965,7496.9
2966,7573.7
2967,7463.5
2968,7383
2969,7465.4
2970,7379.9
2971,7294.7
2972,7398.7
2973,7322
2974,7242.5
2975,7316.3
2976,7232.9
2977,7306.1
2978,7229.7
2979,7306.1
2980,7386.8
2981,7464.7
2982,7379.3
2983,7298.5
2984,7385.5
2985,7292.8
2986,7376.1
2987,7289.6
2988,7213.7
2989,7293.5
2990,7374.3
2991,7291.5
2992,7365.5
2993,7287.1
2994,7361.1
2995,7439.9
2996,7528.3
2997,7626.7
2998,7540.6
2999,7410
3000,7235.5
3001,7321.3
3002,7409.3
3003,7496.3
3004,7574.9
3005,7494.4
3006,7406.8
3007,7328.9
3008,7406.8
3009,7487
3010,7384.9
3011,7303.6
3012,7389.9
3013,7485.2
3014,7408.7
3015,7492.6
3016,7408.7
3017,7327.6
3018,7403.7
3019,7500
3020,7385.5
3021,7255.3
3022,7347.2
3023,7426.2
3024,7346.6
3025,7214.3
3026,7299.8
3027,7373.6
3028,7282
3029,7367.3
3030,7290.9
3031,7373
3032,7299.2
3033,7219.4
3034,7301.7
3035,7217.5
3036,7115.5
3037,7040.2
3038,6957.5
3039,6886.6
3040,6956.9
3041,7054
3042,7145.3
3043,7240.6
3044,7315.6
3045,7393.1
3046,7489.5
3047,7405.6
3048,7511.7
3049,7433
3050,7517.9
3051,7610.3
3052,7508
3053,7415.6
3054,7492.6
3055,7568.8
3056,7491.4
3057,7415.6
3058,7326.4
3059,7248.9
3060,7343.4
3061,7421.2
3062,7545.5
3063,7622.5
3064,7713.6
3065,7603
3066,7508.6
3067,7404.3
3068,7512.3
3069,7613.3
3070,7714.2
3071,7621.9
3072,7535.1
3073,7431.8
3074,7515.4
3075,7438
3076,7523.4
3077,7446.1
3078,7541.9
3079,7619.4
3080,7541.9
3081,7466.6
3082,7387.4
3083,7463.5
3084,7543.7
3085,7462.9
3086,7383.7
3087,7462.3
3088,7382.4
3089,7297.9
3090,7218.8
3091,7312.5
3092,7401.8
3093,7276.9
3094,7398.7
3095,7502.5
3096,7596.9
3097,7679.9
3098,7596.9
3099,7517.9
3100,7598.7
3101,7506.2
3102,7427.4
3103,7508
3104,7428
3105,7342.2
3106,7423.7
3107,7501.2
3108,7598.1
3109,7680.5
3110,7600
3111,7521
3112,7609.1
3113,7686.6
3114,7609.7
3115,7529
3116,7633.4
3117,7549.8
3118,7462.9
3119,7386.2
3120,7497.5
3121,7585.3
3122,7484.6
3123,7400.6
3124,7323.2
3125,7249.5
3126,7373.6
3127,7456.7
3128,7580.4
3129,7495.1
3130,7414.9
3131,7498.1
3132,7413.7
3133,7488.9
3134,7597.5
3135,7509.3
3136,7424.9
3137,7350.4
3138,7430.5
3139,7511.7
3140,7434.3
3141,7563.3
3142,7664.3
3143,7586.5
3144,7483.9
3145,7569.4
3146,7493.2
3147,7418.7
3148,7301.1
3149,7378.6
3150,7455.4
3151,7530.8
3152,7451.1
3153,7531.4
3154,7620
3155,7543.1
3156,7458.5
3157,7536.3
3158,7438
3159,7521
3160,7615.2
3161,7538.2
3162,7443
3163,7518.5
3164,7440.5
3165,7338.4
3166,7254
3167,7162.1
3168,7071.7
3169,6996
3170,7067.8
3171,7143.4
3172,7216.2
3173,7303.6
3174,7377.4
3175,7461
3176,7376.8
3177,7280.7
3178,7185.4
3179,7271.8
3180,7359.2
3181,7263.6
3182,7376.8
3183,7302.3
3184,7383
3185,7309.3
3186,7234.8
3187,7138.2
3188,7211.7
3189,7135.6
3190,7063.9
3191,7140.1
3192,7225.2
3193,7148.6
3194,7231
3195,7157
3196,7268
3197,7349.7
3198,7448.6
3199,7353.5
3200,7432.4
3201,7344.7
3202,7420.6
3203,7496.3
3204,7410
3205,7316.9
3206,7243.8
3207,7156.3
3208,7075
3209,7160.2
3210,7241.9
3211,7317.5
3212,7393.1
3213,7315
3214,7233.5
3215,7160.2
3216,7073.7
3217,7002.6
3218,7075
3219,7159.6
3220,7073.7
3221,7146.6
3222,7056
3223,7129.8
3224,7044.2
3225,6954.9
3226,6873.2
3227,6945.6
3228,7029
3229,7107
3230,7198.3
3231,7271.8
3232,7377.4
3233,7299.8
3234,7209.2
3235,7133.6
3236,7029.7
3237,7110.2
3238,7194.4
3239,7269.9
3240,7196.3
3241,7277.6
3242,7185.4
3243,7260.4
3244,7175.1
3245,7099.2
3246,7182.2
3247,7260.4
3248,7182.2
3249,7108.3
3250,7037.6
3251,7110.2
3252,7031
3253,6955.5
3254,6883.3
3255,6810.9
3256,6737.8
3257,6848.2
3258,6937.6
3259,7025.7
3260,7105.7
3261,7009.9
3262,6935.5
3263,6812.3
3264,6739.2
3265,6822.5
3266,6929.5
3267,7011.9
3268,7105.7
3269,7031
3270,6960.9
3271,6874.5
3272,6962.9
3273,7038.3
3274,6962.2
3275,7043.5
3276,7129.1
3277,7210.5
3278,7082.8
3279,6968.2
3280,6898.1
3281,6969.5
3282,6869.8
3283,6798
3284,6706.8
3285,6799.4
3286,6884.6
3287,6966.9
3288,7037.6
3289,6962.2
3290,6890
3291,6816.4
3292,6748.1
3293,6825.2
3294,6916.2
3295,6988.7
3296,7067.8
3297,6996.7
3298,7077
3299,6994
3300,6906.8
3301,6984.8
3302,6906.1
3303,7009.3
3304,7097.9
3305,7171.2
3306,7097.2
3307,7017.2
3308,6931.5
3309,7018.5
3310,7093.9
3311,7005.9
3312,7077
3313,7157.6
3314,7077
3315,7149.9
3316,7066.5
3317,7149.2
3318,7235.5
3319,7311.2
3320,7396.2
3321,7318.8
3322,7240.6
3323,7321.3
3324,7246.3
3325,7174.4
3326,7043.5
3327,7126.5
3328,7216.2
3329,7119.4
3330,7026.4
3331,6954.2
3332,7033.6
3333,7109.6
3334,7019.2
3335,7105
3336,7191.2
3337,7098.5
3338,7173.1
3339,7249.5
3340,7173.1
3341,7247
3342,7162.1
3343,7063.9
3344,7166.7
3345,7082.8
3346,7000.7
3347,7075.6
3348,7165.4
3349,7251.4
3350,7175.7
3351,7096.6
3352,7025.7
3353,6850.9
3354,6972.8
3355,7068.4
3356,6976.8
3357,6903.4
3358,6973.5
3359,7055.3
3360,6974.2
3361,7056
3362,6968.2
3363,6888
3364,6965.5
3365,7043.5
3366,7123.9
3367,7038.3
3368,6966.2
3369,7042.9
3370,6962.2
3371,7039.6
3372,7113.5
3373,7031
3374,6948.9
3375,7035.6
3376,6960.2
3377,7031.7
3378,6933.5
3379,6859
3380,6931.5
3381,7029.7
3382,7108.3
3383,7035
3384,6952.2
3385,6871.8
3386,6780.3
3387,6697.8
3388,6629.1
3389,6715.1
3390,6827.2
3391,6918.8
3392,7002.6
3393,7077.6
3394,7188
3395,7282
3396,7362.9
3397,7442.4
3398,7521.6
3399,7443
3400,7521.6
3401,7438
3402,7364.2
3403,7456.7
3404,7379.3
3405,7466
3406,7553.5
3407,7470.3
3408,7549.8
3409,7626.1
3410,7708.2
3411,7791.9
3412,7698
3413,7598.1
3414,7519.1
3415,7411.8
3416,7332.7
3417,7410
3418,7327
3419,7244.4
3420,7168
3421,7254.6
3422,7178.3
3423,7086.8
3424,7015.2
3425,6916.8
3426,6992.1
3427,7082.8
3428,7160.9
3429,7265.5
3430,7168.6
3431,7088.1
3432,7174.4
3433,7086.1
3434,7169.2
3435,7250.8
3436,7177
3437,7105
3438,7177.6
3439,7265.5
3440,7342.8
3441,7261.6
3442,7186
3443,7278.2
3444,7359.8
3445,7286.5
3446,7361.7
3447,7280.7
3448,7356.7
3449,7445.5
3450,7369.9
3451,7296.6
3452,7217.5
3453,7316.3
3454,7410
3455,7488.9
3456,7412.5
3457,7338.4
3458,7265.5
3459,7340.9
3460,7262.3
3461,7340.9
3462,7425.6
3463,7530.8
3464,7450.5
3465,7352.9
3466,7274.4
3467,7197
3468,7113.5
3469,7035
3470,6958.2
3471,7031
3472,7122
3473,7215
3474,7294.1
3475,7371.1
3476,7458.5
3477,7359.8
3478,7272.5
3479,7188.6
3480,7275
3481,7189.2
3482,7269.3
3483,7180.9
3484,7255.9
3485,7179.6
3486,7099.8
3487,7174.4
3488,7247
3489,7324.5
3490,7240.6
3491,7321.3
3492,7231.6
3493,7158.3
3494,7239.9
3495,7313.1
3496,7237.4
3497,7311.8
3498,7388.7
3499,7300.4
3500,7223.3
3501,6956.2
3502,6377
3503,6145.6
3504,6389.4
3505,6620
3506,6769.3
3507,6883.3
3508,6972.8
3509,7046.8
3510,7120
3511,7208.5
3512,7294.7
3513,7379.9
3514,7455.4
3515,7379.3
3516,7306.1
3517,7391.2
3518,7292.2
3519,7393.7
3520,7318.2
3521,7232.3
3522,7157.6
3523,7241.9
3524,7316.3
3525,7236.1
3526,7149.9
3527,7235.5
3528,7334
3529,7242.5
3530,7316.3
3531,7238
3532,7151.1
3533,7240.6
3534,7141.4
3535,7232.3
3536,7158.3
3537,7082.8
3538,6978.8
3539,7065.8
3540,7156.3
3541,7238.7
3542,7166
3543,7093.3
3544,7173.1
3545,7271.8
3546,7193.7
3547,7118.7
3548,7046.8
3549,6966.9
3550,6894.7
3551,6965.5
3552,7063.9
3553,7144
3554,7218.8
3555,7142.7
3556,7217.5
3557,7125.2
3558,7053.4
3559,7125.2
3560,7212.4
3561,7286.5
3562,7211.7
3563,7136.9
3564,7048.8
3565,7127.8
3566,7213.7
3567,7301.1
3568,7212.4
3569,7133.6
3570,7229.7
3571,7334.6
3572,7417.4
3573,7516.6
3574,7596.3
3575,7673.9
3576,7588.4
3577,7506.2
3578,7420.6
3579,7339.6
3580,7255.9
3581,7347.8
3582,7434.9
3583,7330.8
3584,7253.4
3585,7154.4
3586,7227.1
3587,7313.7
3588,7403.7
3589,7327.6
3590,7253.4
3591,7332.7
3592,7253.4
3593,7332.1
3594,7245
3595,7129.1
3596,7035.6
3597,6954.9
3598,7047.5
3599,7125.9
3600,7052.7
3601,6980.8
3602,7052.1
